Employer_id;Employer_name;Total_working_position;Employer_state
519242;Synpulse ;5;NY
519243;Roeslein ;1;CO
519244;Certipath ;1;VA
519245;Job Solutions;1;MD
519246;Centerbridge Partners;2;NY
519247;Nxgn Management;2;CA
519248;Mullman Seidman;1;NY
519249;Valent Asset;1;NY
519250;Aristotle Capital;1;CA
519251;Zywie ;2;GA
519252;Alpha Square;6;NY
519253;Middlelink ;1;NJ
519254;Sapiens Americas;21;NC
519255;Joyent ;4;CA
519256;Genworth North;13;VA
519257;Champalimaud Design;3;NY
519258;Lightriver ;1;CA
519259;China Construction;2;NJ
519260;Braunhagey ;1;CA
519261;Rajeev Kaul;2;NY
519262;1800Flowers ;10;NY
519263;Keri Engineering;2;NJ
519264;The Lacek;2;MN
519265;Otc Markets;1;NY
519266;Icims ;2;NJ
519267;Ramco ;7;NJ
519268;Quva Pharma;1;TX
519269;Jarvantech ;1;TX
519270;Khp Capital;1;CA
519271;Summit Partners;1;CA
519272;Fortanix ;9;CA
519273;Pulmatrix ;2;MA
519274;Cca Construction;3;NJ
519275;Long Pond;1;NY
519276;Neovia Logistics;4;TX
519277;Marketing Associates;33;MI
519278;Source Engineering;9;CA
519279;Premise Health;1;TN
519280;Adecos Engineering;1;FL
519281;Oci Enterprises;1;TX
519282;Oak View;2;AL
519283;Tommy John;2;NY
519284;Pacific Lake;1;MA
519285;Clear Street;13;NY
519286;Beyondsoft Consulting;21;WA
519287;Landmark Pharma;1;CA
519288;Tradeshift ;6;CA
519289;Advantage Testing;1;NY
519290;Precision For;2;MD
519291;National Association;6;DC
519292;Kenshoo ;4;CA
519293;Mcelhaney Structural;1;NV
519294;Mental Health;2;NY
519295;Focus Operating;4;NY
519296;Jns Beauty;1;NJ
519297;Global Seafood;1;NH
519298;Systran Software;2;CA
519299;Baim Institute;2;MA
519300;Converge Direct;2;NY
519301;Malta ;2;MA
519302;Hartford Pathology;1;CT
519303;Thompson Oncology;1;TN
519304;Simon Markets;9;NY
519305;Nemko ;1;CA
519306;Anz Clinics;1;CA
519307;Brc International;1;TX
519308;Hiscox ;3;GA
519309;Certify Global;10;MD
519310;Buchbinder Tunick;4;NY
519311;Harry Winston;2;NY
519312;Edriving ;3;CA
519313;Centerstone Insurance;4;TX
519314;Ocrolus ;4;NY
519315;Standard Cognition;5;CA
519316;Psg Equity;1;MA
519317;Rubino ;3;MD
519318;Frauscher Sensor;1;NJ
519319;Tokio Marine;5;NY
519320;Paul Tang;1;CA
519321;Prologis Management;8;CO
519322;Biohelix ;1;MA
519323;Atsec Information;3;TX
519324;Attainx ;2;VA
519325;Derive ;3;AZ
519326;Direct Mortgage;1;UT
519327;Energy Bbdo;4;IL
519328;Altman Solon;8;MA
519329;International Valve;1;IL
519330;Palouse Specialty;1;ID
519331;Pro4Ia ;2;NY
519332;Casasco ;1;NJ
519333;Merit International;2;CA
519334;Wheeler Accountants;1;CA
519335;Peak Living;3;UT
519336;Haskins Laboratories;1;CT
519337;Zain Business;1;TX
519338;Bici ;1;CA
519339;Fusionspan ;1;MD
519340;Handel Architects;12;NY
519341;Centerline City;1;MI
519342;Petx Technologic;1;TX
519343;North Florida;2;FL
519344;Denodo ;6;CA
519345;Global Solutions;3;MI
519346;Lego Construction;9;FL
519347;Acord ;2;NY
519348;Dalberg Design;1;NY
519349;Recogni ;4;CA
519350;Pluribus Networks;2;CA
519351;Bracebridge Capital;6;MA
519352;Witness ;1;NY
519353;Olin Partnership;2;PA
519354;Trew ;2;OH
519355;Laufsed ;1;NY
519356;Veyo ;2;CA
519357;Ngi ;3;TX
519358;G2 ;2;IL
519359;Iqanalog ;3;CA
519360;Avid Bioservices;2;CA
519361;Co Architects;7;CA
519362;Elucida Oncology;3;NJ
519363;Chicago Venture;3;IL
519364;Universa Investments;1;FL
519365;Aiqueous ;1;TX
519366;Event Technology;1;TX
519367;General Assembly;1;NY
519368;Active Athlete;1;TX
519369;Octal ;1;TX
519370;Neology ;1;CA
519371;Elite Controls;1;TX
519372;Radise International;7;FL
519373;Porter Pros;1;CA
519374;Mundial ;1;FL
519375;Colubrismx ;1;TX
519376;Huttig Building;1;MO
519377;Pension Reserves;1;MA
519378;Simplerose ;2;MO
519379;Lynq ;2;NY
519380;Cape Design;1;FL
519381;Ba Architecture;1;MO
519382;Component West;1;NV
519383;Newlight Partners;1;NY
519384;Freese And;3;TX
519385;Xsolla ;1;CA
519386;Volare Capital;2;CA
519387;Sagproducers Pension;2;CA
519388;Ezoic ;2;CA
519389;Jetstar Express;1;CA
519390;Stone Forest;1;NY
519391;[24]7Ai ;4;CA
519392;Graphiterx ;1;TN
519393;Littelfuse ;3;IL
519394;Viking River;1;CA
519395;Openai Lp;16;CA
519396;Pdt Partners;2;NY
519397;Four Colors;3;MA
519398;Station Digital;3;CA
519399;Huntington Hospitalist;1;WV
519400;Spotlight Energy;1;TX
519401;Philip Ross;1;NY
519402;Hagens Berman;1;WA
519403;Trexquant Investment;1;CT
519404;Databasics ;1;VA
519405;Bre Hotels;1;NY
519406;Energy Ventures;1;VA
519407;Image Api;1;FL
519408;Global Communication;4;NY
519409;Bars Foods;1;AZ
519410;Joe Palma;1;IL
519411;Northeast Retirement;2;MA
519412;Samir Tadha;1;CA
519413;Ampere Computing;41;CA
519414;Freealliance ;2;VA
519415;H Quest;1;PA
519416;Super Auto;1;MI
519417;Volante ;3;NJ
519418;Trilogy Management;1;KY
519419;Clune Construction;5;IL
519420;Buzzclan ;1;TX
519421;Zazzle ;6;CA
519422;Nekter Juice;1;CA
519423;Bbs ;1;FL
519424;Olin Patnership;1;PA
519425;Color Health;4;CA
519426;Lending Tree;4;NC
519427;Aus Marketing;1;PA
519428;Namogoo ;1;NY
519429;Altimeter Capital;1;CA
519430;Martin Brudnizki;1;NY
519431;American Car;1;NJ
519432;Echo Global;1;IL
519433;Ogilvy Public;3;DC
519434;Genenius Genetics;1;CA
519435;Traceair ;1;CA
519436;Faye Business;1;CA
519437;Biourja Trading;2;TX
519438;Prepaid Ventures;1;NY
519439;Wind River;4;MA
519440;Fj Capital;1;VA
519441;Rosland Capital;1;CA
519442;Oma Amo;5;NY
519443;Reaktor ;1;NY
519444;Forte Construction;9;NY
519445;Nexgen ;3;CO
519446;Rightwave ;1;CA
519447;Amerihome Mortgage;17;CA
519448;National Marine;1;CA
519449;Sonendo ;1;CA
519450;Budlong ;2;CA
519451;Blue Sparq;1;FL
519452;Studio 8;1;TX
519453;Leepfrog ;2;IA
519454;Spinecraft ;1;IL
519455;Eoch Software;1;FL
519456;Unipres North;1;TN
519457;Bbc Global;1;NY
519458;Gridmarket ;1;NY
519459;Eranga Cardiology;1;DE
519460;Blue 9;1;NY
519461;Azz Wsi;1;GA
519462;Roscommon Analytics;1;TX
519463;Almitas Capital;1;CA
519464;Ctis ;4;MD
519465;Graybug Vision;1;MD
519466;Tyvak Nano;1;FL
519467;Appsys Global;3;MA
519468;Hbpo North;1;MI
519469;Nebraska Department;6;NE
519470;Via Technik;1;IL
519471;Genius Sports;1;NY
519472;Code Climate;1;NY
519473;Vv Manager;1;MA
519474;Magnum Opus;9;GA
519475;Bader Martin;1;WA
519476;Wizni ;4;CA
519477;Axiros North;1;FL
519478;Sterling Software;5;MI
519479;Chetu ;5;FL
519480;Rummel Klepper;3;MD
519481;Saviynt ;79;CA
519482;Haitong International;1;NY
519483;Hord Coplan;4;MD
519484;Place Exchange;3;NY
519485;Jumio ;9;CA
519486;Customerfirst Renewables;3;MD
519487;Stovell Ai;2;CA
519488;Empyrean Benefit;1;TX
519489;Us ;9;OR
519490;Carbitex ;2;WA
519491;Kinder Morgan;1;TX
519492;Arcosa ;2;TX
519493;The Brattle;20;DC
519494;Acceltek ;1;KY
519495;Coalescence Partners;2;NY
519496;Scratch Financial;1;CA
519497;Piedmont Healthcare;2;GA
519498;The Stellar;7;NY
519499;Retech Labs;26;CA
519500;Venuetize ;1;FL
519501;Epsolutions ;1;TX
519502;Forza Silicon;2;CA
519503;Blackberry ;6;CA
519504;Mozilla ;3;CA
519505;Skulogic ;2;GA
519506;Raimi ;1;CA
519507;Aptude ;24;IL
519508;Northwest Dental;1;CA
519509;Hw Lochner;2;IL
519510;Lightguide ;1;MI
519511;Chihuo ;1;CA
519512;China Unicom;1;VA
519513;Lextant ;3;OH
519514;Blue Moon;2;MA
519515;Petro ;1;CT
519516;Gain ;3;IL
519517;Mettlertoledo Autochem;2;MD
519518;Whitehall ;1;NY
519519;Lucid Sight;1;CA
519520;Immersivetouch ;1;IL
519521;Palmetto Solar;5;SC
519522;Mirage Software;9;IL
519523;Nex Team;2;CA
519524;Westcore Management;2;CA
519525;Secureapp ;12;NJ
519526;Patient Access;1;DC
519527;Codegreen Solutions;3;NY
519528;Cany Architecture;1;NY
519529;Maestro Financial;2;CT
519530;Optime Subsea;2;TX
519531;Hint ;2;CA
519532;Argenx Us;4;MA
519533;Aluminum Wheels;3;CA
519534;Trucktrax ;2;WA
519535;Mid Valley;2;TX
519536;Vr Networks;8;NY
519537;Sona Asset;2;NY
519538;Tradeblock ;2;NY
519539;Finsbury Glover;4;DC
519540;Terra Kaffe;2;NY
519541;Friedman ;10;NY
519542;Actnano ;4;MA
519543;Altus ;6;NY
519544;Taxanalysts ;1;VA
519545;Lindquist Von;2;CA
519546;Yama Holdings;1;TX
519547;Arival ;1;FL
519548;Method Design;1;NY
519549;Climax Foods;4;CA
519550;Lean Technology;1;CA
519551;The World;2;DC
519552;Gilead Counseling;2;OK
519553;St James;1;CA
519554;North Rock;3;FL
519555;Bkf Engineers;2;CA
519556;Keystone Rural;3;PA
519557;Cpcs Transcom;2;DC
519558;Delta Consultants;1;CA
519559;The Hume;1;CA
519560;Reinteractive ;2;CA
519561;Dyne Asset;1;DE
519562;Reify Health;2;MA
519563;Crescent Excavation;1;UT
519564;Carozzi North;2;FL
519565;Agro Vision;1;CA
519566;Mayday Servicios;1;FL
519567;City Business;1;FL
519568;Patagonia Processing;1;FL
519569;Morro Venture;1;PR
519570;Norton Lilly;1;AL
519571;Norden Shipping;1;MD
519572;The Jerde;6;CA
519573;Akoustis ;1;NC
519574;Decisions ;3;VA
519575;Theonys ;2;MA
519576;Nium ;3;CA
519577;Putnam Advisory;1;MA
519578;Titan X;1;CA
519579;Kenso ;1;TX
519580;Mindset Labs;1;CA
519581;Cycad Management;1;CA
519582;Uplift Food;3;NY
519583;Woods Bagot;5;NY
519584;Dorothy Babb;1;NC
519585;Climate Finance;1;DC
519586;Playbyte ;1;NH
519587;Avalanche Studios;2;NY
519588;Aulder Capital;1;NY
519589;Barrick Gold;2;UT
519590;Epoch Capital;1;NY
519591;Mic Capital;2;NY
519592;Dynamic Itsolutions;4;KS
519593;Wolfpack Financial;1;CA
519594;Ssr Mining;1;CO
519595;Nosto Solutions;3;NY
519596;New Wealth;1;CA
519597;Intelligent Artifacts;1;NY
519598;Chp International;1;NY
519599;Haynes And;2;TX
519600;Bezos Earth;1;DC
519601;Home Partners;6;IL
519602;Lonestar Meadows;1;TX
519603;Doremus ;1;NY
519604;Schnabel Management;2;VA
519605;Rebuild Workshop;1;NY
519606;New Markets;1;DC
519607;Graycor Southern;1;GA
519608;Tenpearls ;4;VA
519609;Swadeshi Plaza;1;TX
519610;Fair Square;1;DE
519611;Topquadrant ;1;NC
519612;Vistalytics ;2;CA
519613;Geneses Tech;18;AZ
519614;Cecil ;1;CA
519615;Global Parts;1;FL
519616;Wahoo Fitness;2;GA
519617;Neotek Solutions;12;TN
519618;Analytics Quotient;5;AR
519619;Cognitive Technology;24;DE
519620;Vector Info;5;VA
519621;Bionaut Labs;1;CA
519622;Labelium ;2;NY
519623;Mercury Analytics;3;DC
519624;Pinion Services;4;IL
519625;Oss ;27;MD
519626;Eflightx Holdings;2;CA
519627;Ecoterra Consulting;2;NJ
519628;Terraverde Energy;1;CA
519629;Kyros Software;11;GA
519630;Apsulate ;12;DC
519631;Ingrain ;17;CA
519632;Technodeed ;44;NC
519633;Mirealm ;1;MO
519634;Altius ;6;UT
519635;Economics Partners;1;DC
519636;Techleap ;1;TX
519637;H3 Biomedicine;2;MA
519638;Fortu ;1;CA
519639;Keypixel Software;34;NJ
519640;Vitrorobertson ;1;CA
519641;Stem Disintermedia;4;CA
519642;Leidos Biomedical;19;MD
519643;Ss Solutions;1;FL
519644;Tata Communications;4;NJ
519645;Lexeo Therapeutics;1;NY
519646;Cerebral Palsy;2;NY
519647;Joplin Nephrology;1;MO
519648;Uvalle Law;1;TX
519649;Securing America'S;1;DC
519650;Northridge Insight;1;NJ
519651;Invia ;2;MI
519652;Zl ;3;CA
519653;Priple Power;1;CA
519654;Luma Health;7;CA
519655;Kurtz And;1;TX
519656;C2Sense ;1;MA
519657;Alphadyne Asset;9;NY
519658;Cognosos ;1;GA
519659;Om Partners;19;GA
519660;One Trading;3;IL
519661;Itek360 ;1;MO
519662;Lehigh White;3;FL
519663;Modeling Ventures;1;NY
519664;Msw Consulting;2;TX
519665;Gmed North;3;MD
519666;Zoe Financial;2;NY
519667;Usasean Business;2;DC
519668;Reputation Institute;5;MA
519669;Gcom Information;22;MD
519670;Rpm Freight;1;MI
519671;Stockpile ;2;CA
519672;National Center;1;DC
519673;Trellis It;8;TX
519674;Deer Finance;1;NY
519675;Unified Tech;32;MI
519676;Benten ;1;VA
519677;Nisa Investment;1;MO
519678;Exeliq Consulting;13;IL
519679;Trellis Technology;18;TX
519680;Liaison International;5;MA
519681;Lb Consulting;1;NY
519682;Hilgartwilson ;1;AZ
519683;Vectice ;1;CA
519684;Idemeum ;2;CA
519685;The Lowy;1;CA
519686;Dpcon Solutions;1;TX
519687;Itstac ;10;VA
519688;Epion Health;2;NJ
519689;Quid ;2;CA
519690;Yipit ;34;NY
519691;Sterling Trustees;1;SD
519692;Sligo Software;18;NY
519693;Episcopal Community;1;CA
519694;Adam Information;3;WI
519695;Connect Hearing;1;IL
519696;Goodrx ;33;CA
519697;Thrive Operations;1;MA
519698;Spotnana Technology;5;NY
519699;Traackr ;1;MA
519700;Anchor General;1;TX
519701;Swish Analytics;1;CA
519702;Rialtes ;1;TX
519703;Sustaera ;2;NC
519704;Staytuned Digital;1;NY
519705;Accentuate It;11;VA
519706;Lovd ;1;NY
519707;International Business;1574;IL
519708;Graphite Bio;3;CA
519709;Validus America;1;NJ
519710;Elgi Compressors;1;NC
519711;Converge Consulting;3;MA
519712;Orbit Financing;1;TX
519713;Oyster Point;1;NJ
519714;Care Fertility;2;CA
519715;Aig Insurance;1;NJ
519716;Epcor Water;2;AZ
519717;Flexivan Leasing;7;AZ
519718;Stargate ;2;WA
519719;Chef Robotics;2;CA
519720;American Robotics;2;MA
519721;Sightcall ;1;CA
519722;Meritize Financial;3;TX
519723;Price Kong;2;AZ
519724;Cyberdive ;2;AZ
519725;Struck Love;1;AZ
519726;Eckenhoff Saunders;1;IL
519727;Pretium Mortgage;5;NY
519728;National Cinemedia;1;CO
519729;Kudu Investment;1;NY
519730;Promax ;1;AZ
519731;Untl Capital;1;NY
519732;Three Crowns;2;DC
519733;Port Plastics;1;CA
519734;Global Turn;1;CO
519735;Madison Logic;1;NY
519736;Behavioral Ideas;2;NY
519737;Potencia ;1;MA
519738;Kit Check;1;VA
519739;Core Engineers;2;DC
519740;Desai ;1;MD
519741;Assetmark Financial;8;CA
519742;Gorilla ;1;IL
519743;Clover Health;3;NJ
519744;Clearpoint Neuro;1;CA
519745;Ascent Funding;1;CA
519746;Apothecom Scopemedical;2;PA
519747;Deem ;7;CA
519748;Redi2 ;1;MA
519749;Total Validation;2;CA
519750;Nextgen Global;18;IL
519751;Armstrong Robotics;1;CA
519752;Element 74;1;MO
519753;Derderian Kann;1;MI
519754;Spar Solutions;2;GA
519755;Ventiv Technology;10;GA
519756;Airgility ;4;MD
519757;Antheneum Partners;1;NY
519758;Piktorlabs ;10;WA
519759;Uncommon School;1;NY
519760;International Science;1;AZ
519761;Devrabbit It;1;CA
519762;Quona Capital;1;DC
519763;Link Logistics;3;PA
519764;Insight Investments;5;CA
519765;Beaver Concrete;1;NJ
519766;Woodline Partners;2;CA
519767;Dre Consulting;1;NY
519768;Alignment Research;1;CA
519769;Digiprex ;1;PA
519770;Alpine Capital;2;NY
519771;Axiom Global;1;NY
519772;Temelpa Holdings;1;CA
519773;Procare Partners;2;MI
519774;Me Engineers;2;CO
519775;Midsouth Infectious;4;TN
519776;Precision Solar;1;UT
519777;Ivoyant ;4;GA
519778;Ayitc ;9;TX
519779;Kwh Analytics;1;CA
519780;Nuclera Nucleics;3;MD
519781;Iowa Kidney;6;IA
519782;Partners In;2;MA
519783;Grassi ;1;NY
519784;Walkme ;2;CA
519785;Sublime Wireless;2;NY
519786;Discovery Life;1;AL
519787;Insitro ;5;CA
519788;International Center;2;DC
519789;Brunercott ;1;MA
519790;Velocity Capital;1;NY
519791;Stride Funding;1;MA
519792;Madison International;1;NY
519793;Ulab ;1;TN
519794;Valley Physician;1;VA
519795;Flexoffer ;1;FL
519796;Azure Asset;1;NY
519797;Robosoft ;8;CA
519798;Francisco J;1;FL
519799;Ent And;1;NY
519800;Gcp Storage;1;CA
519801;Arete Advisors;2;FL
519802;Synapse Financial;12;CA
519803;Collins ;1;NY
519804;Wetransfer ;2;NY
519805;Anglogold Ashanti;2;CO
519806;Unlearn Ai;2;CA
519807;Unlearnai ;2;CA
519808;Techtronic ;2;FL
519809;Goal Structured;4;CA
519810;Valerio Architects;1;CA
519811;Series Xnet;4;TX
519812;Lev ;2;NY
519813;Vernon Rehab;3;NY
519814;Ascenium ;2;CA
519815;Lemongrass Consulting;6;NJ
519816;Nira Biosciences;2;MA
519817;Urban Sdk;2;FL
519818;Bkco ;2;WA
519819;Cix Technology;2;CA
519820;Fiberpharma ;2;IL
519821;Spiroflow Automation;2;OH
519822;Tomocredit ;2;CA
519823;Social Insider;2;CA
519824;Broadway Technology;1;TX
519825;Jump Operations;79;IL
519826;Enterprise Products;1;TX
519827;Gehl Studio;1;NY
519828;Arrowhead Pharmaceuticals;4;CA
519829;Castlelake ;1;MN
519830;Axq Capital;4;NJ
519831;Korber Supply;1;MN
519832;Zenarate ;2;CA
519833;Meyer Davis;1;NY
519834;Tc Electric;1;NY
519835;Aption ;14;VA
519836;Amko Software;6;NC
519837;Alliance Global;21;MD
519838;Cnmk Texas;3;TX
519839;Sofinnova Investments;1;CA
519840;Scadea Solutions;16;NJ
519841;Polymer Consulting;1;NY
519842;Ai Optics;2;NY
519843;Gis Surveyors;1;CA
519844;Buck Global;1;NY
519845;Dvs Technosoft;3;MI
519846;Terra Site;1;VA
519847;Convergent Genomics;1;CA
519848;Mrb Holdings;1;NV
519849;Idc ;1;CA
519850;Fluidigm ;2;CA
519851;Baffle ;2;CA
519852;Article ;1;NY
519853;Bonaccord Capital;1;TX
519854;Jcl Consulting;1;VA
519855;Generate Capital;3;CA
519856;Empire Square;1;NY
519857;Focal ;1;CA
519858;Trihelix Software;1;NC
519859;Berkshire Partners;1;MA
519860;Avantiico ;1;CA
519861;Magnifi ;1;CO
519862;Earnity ;1;CA
519863;Wildcat Discovery;6;CA
519864;Naehas ;2;CA
519865;Stone Ridge;2;NY
519866;Bilfinger Industrial;1;TX
519867;Pdqcom ;2;UT
519868;Pdq Com;2;UT
519869;Nextivity ;3;CA
519870;Drfirst ;17;MD
519871;Serc Reliability;1;NC
519872;Warring ;3;MD
519873;Greensledge Capital;1;NY
519874;Seesaw Learning;2;CA
519875;Rewards Network;3;IL
519876;Ffe ;1;KY
519877;Nextcar Holding;1;CA
519878;Bse Engineering;1;CA
519879;Vantage Services;4;CT
519880;Whereoware ;1;VA
519881;Allakos ;1;CA
519882;Just Capital;2;NY
519883;Tifin ;1;CO
519884;Haitong Securities;1;NY
519885;Joor ;3;NY
519886;Octane11 ;1;NY
519887;Hgs Healthcare;3;CO
519888;Cypress Io;1;GA
519889;Ericksen Roed;1;MN
519890;Nichols Consulting;1;NV
519891;Mccourt Construction;1;MA
519892;Kinney ;1;IN
519893;Distill ;1;CO
519894;Beamery ;2;CA
519895;Forum Brands;5;NY
519896;Goal Investment;1;CA
519897;Clearwave ;1;GA
519898;Nydig Ihc;9;NY
519899;Saysh ;1;CA
519900;Quintar ;1;CA
519901;Data Safeguard;1;CA
519902;Miller Mc;1;UT
519903;Coinme ;1;WA
519904;Mirvive ;1;CA
519905;Reproductive Sciences;1;CA
519906;Miller Barondess;2;CA
519907;Aidash ;4;CA
519908;Tca Global;1;CT
519909;Kopa ;1;FL
519910;Spotter ;7;CA
519911;Minar Yantrix;2;AZ
519912;New Bedford;1;MA
519913;Hex ;3;CA
519914;Forcebeyond ;3;DE
519915;Unified Development;5;MO
519916;Soma Capital;1;FL
519917;Decisionpoint ;1;MD
519918;Homelight ;1;CA
519919;Waste Management;14;TX
519920;Unique It;2;TX
519921;Canyon Partners;1;TX
519922;Sumitovant Biopharma;3;NY
519923;Lugano Diamonds;1;CA
519924;Crosstower ;1;NJ
519925;Leveredge Association;3;MA
519926;Selene Finance;5;TX
519927;Hylink ;3;CA
519928;Lionpoint ;1;NY
519929;Vested ;1;NY
519930;Pacificmd Biotech;1;NV
519931;Htc America;1;WA
519932;Ecosave ;4;PA
519933;Teamblind ;2;CA
519934;Alacrity Its;1;IL
519935;Advancy ;2;NY
519936;Elementus ;1;NY
519937;Lighthouse Investment;1;FL
519938;Extreme Reach;2;MA
519939;Ripple Health;2;CA
519940;Highvista Strategies;1;MA
519941;Alden Studios;2;NY
519942;Pathway Vet;7;TX
519943;Apex Semiconductor;1;CA
519944;Tcg Capital;2;CA
519945;Longi Solar;4;CA
519946;China Education;1;TX
519947;Noblr ;6;CA
519948;Sintegra ;3;CA
519949;Sycamore Partners;1;NY
519950;Osburn Contractors;1;TX
519951;Tlcd Architecture;1;CA
519952;Ebots ;4;CA
519953;Brevan Howard;13;NY
519954;Openlink Financial;2;NY
519955;Juno Diagnostics;2;CA
519956;Varde Management;1;MN
519957;1 Automotive;1;TX
519958;Orbital Engineering;1;LA
519959;Rarebreed Veterinary;1;ME
519960;Ya Employee;1;MO
519961;Evidently ;1;CA
519962;San Pasqual;2;CA
519963;Sentara Medical;2;VA
519964;Nelo ;1;NY
519965;Greenline Apartment;1;TX
519966;Passivelogic ;4;UT
519967;Chalkbooks ;1;CA
519968;Atbay ;2;CA
519969;Relay Network;1;PA
519970;Genedit ;1;CA
519971;Murraysmith ;1;OR
519972;Friedrich Air;2;TX
519973;Vitality Management;1;IL
519974;Obra Architect;3;NY
519975;Deephaven ;1;NY
519976;The Insomnia;1;AZ
519977;Provation Software;2;MN
519978;Spivak Architects;1;NY
519979;Consor North;2;OR
519980;Realty Mogul;1;CA
519981;Sourcerock ;1;CO
519982;Encyclopaedia Britannica;1;IL
519983;Processia Solutions;1;IL
519984;Agovx ;2;MD
519985;Triton Concepts;1;CA
519986;Ifs North;1;IL
519987;Stevie Awards;1;VA
519988;Bny Administrative;2;PA
519989;Vi Brands;2;CA
519990;Levelten Energy;1;WA
519991;Excel Midstream;1;TX
519992;Sage ;11;CA
519993;Shipxpress ;1;GA
519994;Chargeafter ;1;NY
519995;Akoya Biosciences;9;CA
519996;Scp Eyecare;1;GA
519997;Vertex Consulting;4;IL
519998;Westlock Controls;2;NJ
519999;Cleanchoice Energy;1;DC
520000;Bonafide Innovations;2;TX
520001;Pfingsten Partners;1;IL
520002;The Baupost;2;MA
520003;Boostlingo ;1;TX
520004;Akira ;1;DC
520005;Wisetek Providers;5;VA
520006;Avizva ;3;VA
520007;Fbg Enterprises;4;NY
520008;Thirty Madison;6;NY
520009;Nvent Management;3;MN
520010;Glenmore ;1;NJ
520011;Medical Solutions;2;NE
520012;Kehe Distributors;1;IL
520013;Relay Delivery;2;NY
520014;Energysage ;3;MA
520015;Andrew Wilkinson;1;NY
520016;Ace Up;1;MA
520017;Madbury Property;1;MA
520018;Neocis ;3;FL
520019;Helient ;1;PA
520020;Nylas ;15;CA
520021;Zyter ;4;MD
520022;Bcci Construction;1;CA
520023;Theramotion Physical;1;NY
520024;Ineos Oligomers;1;TX
520025;Andrew Wilkinsonarchitect;1;NY
520026;Usn Opco;2;AZ
520027;Picket Houses;1;WA
520028;China Citic;1;NY
520029;Vogt Engineering;2;TX
520030;Pretium Partners;1;NY
520031;Pretium Adivsory;1;NY
